timeframe,adx_min,regime_mode,z_atr,rsi_edge,distance_mode,sl_value,tp_value,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
5m,20,range,0.75,40,atr,2.0,1.0,-142.0731733339767,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,85,1.721155874288125,56.470588235294116,45.87719281568645,66.50439418859983,-0.31607502710344787,0.2960158104395096,31.020632488046317,100.0,68.97936751195368,-31.020632488046335,-0.6281334568345177,max_drawdown 31.02%,0,"{""gross_leverage"": 12, ""max_drawdown"": 23617, ""max_positions"": 32, ""sized_down"": 49}","{""AUDUSD=X"": -11.569431, ""EURUSD=X"": -2.63527, ""GBPUSD=X"": -5.250033, ""NZDUSD=X"": -11.565899}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,44,2.789346246973366,52.27272727272727,37.9352201361717,66.24524205572824,-0.38368657827474134,0.23576657414587857,24.32861819795696,100.0,76.813901657718,-23.186098342282,-1.46986491802272,max_positions,0,"{""gross_leverage"": 19, ""max_positions"": 4, ""sized_down"": 32}","{""AUDUSD=X"": -2.684464, ""EURUSD=X"": -3.41057, ""GBPUSD=X"": -7.545084, ""NZDUSD=X"": -9.54598}"
5m,20,range,0.75,40,atr,2.0,1.5,-139.78808919952172,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,88,1.7819025522041765,44.31818181818182,34.39329119175508,54.71839675793222,-0.36529554594808233,0.3628962491089373,30.224841295991638,100.0,69.77515870400836,-30.22484129599159,-0.612019566423791,max_drawdown 30.22%,0,"{""gross_leverage"": 20, ""max_drawdown"": 29149, ""max_positions"": 44, ""sized_down"": 76}","{""AUDUSD=X"": -9.783384, ""EURUSD=X"": -2.526031, ""GBPUSD=X"": -9.424049, ""NZDUSD=X"": -8.491377}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,100,6.339423288575831,53.0,43.28868313724773,62.48934801789626,-0.2810447329161638,0.42165475859188534,27.89887023491963,100.0,73.83973091193698,-26.160269088063,-1.65841019092277,max_positions,1,"{""gross_leverage"": 43, ""max_positions"": 27, ""sized_down"": 117}","{""AUDUSD=X"": -3.567864, ""EURUSD=X"": -5.323713, ""GBPUSD=X"": -12.247064, ""NZDUSD=X"": -5.021628}"
5m,20,range,0.75,40,atr,5.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,46,0.9314490613794558,69.56521739130434,55.19408125976183,80.9203291925511,-0.07517352627600621,0.4027212419334835,4.2756129906859,100.0,95.7243870093141,-4.275612990685918,-0.08657642841296101,max_positions,0,"{""max_positions"": 26, ""min_units"": 56}","{""AUDUSD=X"": -0.442236, ""NZDUSD=X"": -3.833377}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,9,0.5705480959718248,55.55555555555556,26.66473457440297,81.1224570528086,-0.08090515469114723,0.28310578499682976,1.0919385144160645,100.0,99.12129495348248,-0.8787050465175241,-0.05570483235682301,max_positions,0,"{""max_positions"": 8, ""min_units"": 1}","{""AUDUSD=X"": 0.080728, ""NZDUSD=X"": -0.959433}"
5m,20,range,0.75,40,atr,5.0,1.0,-112.80333666737143,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,132,2.672853828306265,62.878787878787875,54.38180062250781,70.64735097759112,-0.10173323302471873,0.34560436889936036,18.421186295236637,100.0,81.69791730250655,-18.302082697493482,-0.37059690760585834,max_positions,0,"{""max_positions"": 102, ""min_units"": 114}","{""AUDUSD=X"": -5.39885, ""EURUSD=X"": -2.481996, ""GBPUSD=X"": -1.595621, ""NZDUSD=X"": -8.825616}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,42,2.662557781201849,50.0,35.52574591652803,64.47425408347198,-0.12250045576403222,0.2305243631321359,8.621225983596585,100.0,92.06377156887724,-7.936228431122738,-0.5031111133971712,max_positions,0,"{""max_positions"": 60, ""min_units"": 14}","{""AUDUSD=X"": -0.849599, ""EURUSD=X"": -0.916716, ""GBPUSD=X"": 0.259908, ""NZDUSD=X"": -6.429822}"
5m,20,range,0.75,40,atr,5.0,1.5,-118.6648854827549,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,151,3.057582788441257,47.682119205298015,39.872307704644335,55.60694334933599,-0.1557910971183098,0.33047077162130684,30.323492030246214,100.0,69.67650796975379,-30.323492030246257,-0.614017134550441,max_drawdown 30.32%,0,"{""gross_leverage"": 1, ""max_drawdown"": 16869, ""max_positions"": 126, ""min_units"": 78, ""sized_down"": 2}","{""AUDUSD=X"": -8.111107, ""EURUSD=X"": -3.86506, ""GBPUSD=X"": -9.135131, ""NZDUSD=X"": -9.212195}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,101,6.402817521461589,53.46534653465347,43.78949716628822,62.88724183807648,-0.11649360117104017,0.3711102352514809,18.68333924370789,100.0,82.28647880707527,-17.713521192924745,-1.1229350877310866,max_positions,0,"{""max_positions"": 109, ""min_units"": 18}","{""AUDUSD=X"": -3.89348, ""EURUSD=X"": -2.166362, ""GBPUSD=X"": -6.005659, ""NZDUSD=X"": -5.648019}"
5m,20,range,0.75,40,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 114}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 18}",{}
5m,20,range,0.75,40,atr,10.0,1.0,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,37,0.7492090276313015,59.45945945945946,43.48568313132931,73.65370416005986,-0.05733616012044533,0.29043019003075515,3.8713959445268245,100.0,96.19610807555104,-3.803891924448978,-0.07702459918732375,max_positions,0,"{""max_positions"": 10, ""min_units"": 250}","{""AUDUSD=X"": -0.792234, ""NZDUSD=X"": -3.011658}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,14,0.8875192604006163,35.714285714285715,16.344490737202737,61.23599531785959,-0.13145718612016147,0.10607896588577924,3.3434328321029034,100.0,96.76904633402826,-3.230953665971756,-0.20482382914370806,max_positions,0,"{""max_positions"": 2, ""min_units"": 60}","{""AUDUSD=X"": -0.854874, ""NZDUSD=X"": -2.37608}"
5m,20,range,0.75,40,atr,10.0,1.5,-106.90538832121423,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,96,1.943893693313647,50.0,40.192229167030874,59.80777083296912,-0.08287890283522024,0.3000168854968588,11.636666076694212,100.0,88.36333392330579,-11.636666076694183,-0.23562960205919461,max_positions,0,"{""max_positions"": 34, ""min_units"": 393}","{""AUDUSD=X"": -4.04908, ""NZDUSD=X"": -7.587586}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,45,2.852740479859124,53.333333333333336,39.07720886241046,67.06509605798527,-0.06894185028517215,0.3518411832878899,5.490798112618879,100.0,94.84167940684728,-5.158320593152695,-0.3270077769817249,max_positions,0,"{""max_positions"": 48, ""min_units"": 112}","{""AUDUSD=X"": -3.019906, ""NZDUSD=X"": -2.138415}"
5m,20,range,0.75,45,atr,2.0,0.75,-126.15518985243781,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,102,2.06538704914575,65.68627450980392,56.054224560170354,74.17963433841017,-0.23130590043615323,0.30141561442103215,30.229131740500435,100.0,69.77086825949957,-30.229131740500456,-0.6121064431740232,max_drawdown 30.23%,0,"{""daily_loss"": 292, ""gross_leverage"": 13, ""max_drawdown"": 12445, ""max_positions"": 67, ""min_units"": 1, ""sized_down"": 26}","{""AUDUSD=X"": -5.247739, ""EURUSD=X"": -3.288234, ""GBPUSD=X"": -3.549117, ""NZDUSD=X"": -18.144042}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,17,1.0777019590578913,58.82352941176471,36.00507438551554,78.38921396086862,-0.22419701292016678,0.28597027237114325,6.8815894982491415,100.0,93.83608525020753,-6.163914749792485,-0.3907566471363055,max_positions,0,"{""gross_leverage"": 3, ""max_positions"": 20, ""sized_down"": 5}","{""AUDUSD=X"": 0.248146, ""GBPUSD=X"": -2.842493, ""NZDUSD=X"": -3.569568}"
5m,20,range,0.75,45,atr,2.0,1.0,-135.3308325516928,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,93,1.8831470153975955,56.98924731182796,46.847341614888386,66.57664146676248,-0.2505748390878496,0.3270582570838129,31.11982258966982,100.0,68.88017741033018,-31.119822589669766,-0.6301419465531107,max_drawdown 31.12%,0,"{""daily_loss"": 760, ""gross_leverage"": 30, ""max_drawdown"": 29137, ""max_positions"": 45, ""sized_down"": 56}","{""AUDUSD=X"": -13.880415, ""EURUSD=X"": -1.42487, ""GBPUSD=X"": -3.350084, ""NZDUSD=X"": -12.464454}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,73,4.6277790006603565,56.16438356164384,44.75757167181133,66.95483410839105,-0.3206051304590773,0.28378898224810956,30.087694027522456,100.0,70.48619874528573,-29.513801254714267,-1.871004790085342,max_drawdown 30.09%,0,"{""gross_leverage"": 32, ""max_drawdown"": 4237, ""max_positions"": 34, ""sized_down"": 61}","{""AUDUSD=X"": -4.116758, ""EURUSD=X"": -3.978181, ""GBPUSD=X"": -9.32374, ""NZDUSD=X"": -12.095123}"
5m,20,range,0.75,45,atr,2.0,1.5,-137.15742643186334,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,98,1.9843914785910146,45.91836734693878,36.392528815047385,55.75213505511963,-0.3394919543141574,0.39069059918766513,30.900664522137717,100.0,69.09933547786228,-30.90066452213766,-0.6257042383727517,max_drawdown 30.90%,0,"{""daily_loss"": 872, ""gross_leverage"": 43, ""max_drawdown"": 32929, ""max_positions"": 46, ""sized_down"": 101}","{""AUDUSD=X"": -3.197071, ""EURUSD=X"": -4.856895, ""GBPUSD=X"": -9.3703, ""NZDUSD=X"": -13.476399}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,125,7.924279110719789,51.2,42.53291174826268,59.795528755425586,-0.2833467615769596,0.44911166296419874,31.021044342086068,100.0,70.37854703852396,-29.621452961476106,-1.8778292874543514,max_drawdown 31.02%,0,"{""gross_leverage"": 80, ""max_drawdown"": 5005, ""max_positions"": 92, ""sized_down"": 172}","{""AUDUSD=X"": -6.976436, ""EURUSD=X"": -8.02614, ""GBPUSD=X"": -9.726268, ""NZDUSD=X"": -4.892609}"
5m,20,range,0.75,45,atr,5.0,0.75,-103.51377037865001,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,83,1.6806580890107572,74.69879518072288,64.39750140305584,82.81489449936879,-0.06452514198333481,0.43057058348817057,7.030505844525109,100.0,93.1402873592716,-6.859712640728411,-0.13890158479433187,max_positions,0,"{""max_positions"": 48, ""min_units"": 105}","{""AUDUSD=X"": -1.723999, ""NZDUSD=X"": -5.135714}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,17,1.0777019590578913,64.70588235294117,41.299966721211824,82.69051385609511,-0.06825544801773484,0.3344902945498049,1.8116070228955437,100.0,98.37240720493458,-1.6275927950654234,-0.10317999669355975,max_positions,0,"{""max_positions"": 18, ""min_units"": 2}","{""AUDUSD=X"": 0.204801, ""NZDUSD=X"": -1.832394}"
5m,20,range,0.75,45,atr,5.0,1.0,-114.62013179898875,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,237,4.798987555368066,61.60337552742617,55.27309119808327,67.56349517237766,-0.10484931519833882,0.33884139222663684,30.268184508254393,100.0,69.7318154917456,-30.268184508254386,-0.6128972184755159,max_drawdown 30.27%,0,"{""max_drawdown"": 3349, ""max_positions"": 211, ""min_units"": 240}","{""AUDUSD=X"": -13.300204, ""EURUSD=X"": -3.124761, ""GBPUSD=X"": 0.26233, ""NZDUSD=X"": -14.10555}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,88,5.578692493946732,57.95454545454546,47.52056286962684,67.72307400081098,-0.11958561562350307,0.25758009687853556,16.532641612210554,100.0,84.25997636590704,-15.74002363409291,-0.9978267238870259,max_positions,0,"{""max_positions"": 96, ""min_units"": 28}","{""AUDUSD=X"": -2.149964, ""EURUSD=X"": -0.673076, ""GBPUSD=X"": -1.793602, ""NZDUSD=X"": -11.123382}"
5m,20,range,0.75,45,atr,5.0,1.5,-116.61107437481854,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,179,3.6245517823244042,50.27932960893855,43.02606570630662,57.520855782019886,-0.1367205681770001,0.36480719964484604,31.282811212553383,100.0,68.8127005122387,-31.187299487761372,-0.631508279018159,max_drawdown 31.28%,0,"{""gross_leverage"": 3, ""max_drawdown"": 27081, ""max_positions"": 254, ""min_units"": 60, ""sized_down"": 7}","{""AUDUSD=X"": -5.970303, ""EURUSD=X"": -7.629211, ""GBPUSD=X"": -9.182033, ""NZDUSD=X"": -8.405752}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,193,12.235086946951354,57.51295336787565,50.459056326704285,64.27360181060003,-0.10100981420425216,0.43097659313733777,27.71437021990838,100.0,74.03579817158935,-25.964201828410594,-1.6459806574030929,max_positions,0,"{""gross_leverage"": 6, ""max_positions"": 298, ""min_units"": 44, ""sized_down"": 11}","{""AUDUSD=X"": -7.293698, ""EURUSD=X"": -3.312341, ""GBPUSD=X"": -5.780348, ""NZDUSD=X"": -9.577816}"
5m,20,range,0.75,45,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 229}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 34}",{}
5m,20,range,0.75,45,atr,10.0,1.0,-104.65439651527275,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,70,1.4174224847078676,61.42857142857143,49.71552064563055,71.95248221454584,-0.05185979922519941,0.3080898982544305,6.705471476826901,100.0,93.5048218991079,-6.495178100892078,-0.13152016403409397,max_positions,0,"{""max_positions"": 8, ""min_units"": 518}","{""AUDUSD=X"": -0.590906, ""NZDUSD=X"": -5.904273}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,44,2.789346246973366,56.81818181818182,42.223890740554396,70.31749583514542,-0.07263869315645742,0.24646364119288555,5.907063419367377,100.0,94.32962477803267,-5.670375221967364,-0.35946908737103256,max_positions,0,"{""max_positions"": 22, ""min_units"": 105}","{""AUDUSD=X"": -1.432795, ""NZDUSD=X"": -4.23758}"
5m,20,range,0.75,45,atr,10.0,1.5,-110.3264177312738,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,207,4.191520776207551,51.20772946859904,44.43852550455332,57.932923014145096,-0.08676314332065152,0.2909374142953902,25.175620242186795,100.0,74.8243797578132,-25.175620242186895,-0.5097784313963176,max_positions,0,"{""max_positions"": 170, ""min_units"": 902}","{""AUDUSD=X"": -8.046784, ""NZDUSD=X"": -17.128836}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,102,6.466211754347348,59.80392156862745,50.10049524706779,68.79566656454503,-0.056806932015202635,0.4385908001819718,9.733076337401748,100.0,90.80041944384584,-9.199580556154137,-0.5832003522281293,max_positions,0,"{""max_positions"": 100, ""min_units"": 220}","{""AUDUSD=X"": -4.937455, ""NZDUSD=X"": -4.262125}"
5m,20,trend,0.25,40,atr,2.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,92,1.8628981227589116,57.608695652173914,47.40525650293827,67.20217909913848,-0.2857207361421343,0.2619472136938644,31.05400847502942,100.0,68.94599152497058,-31.054008475029427,-0.6288092836116485,max_drawdown 31.05%,0,"{""gross_leverage"": 7, ""max_drawdown"": 3285, ""max_positions"": 58, ""sized_down"": 20}","{""AUDUSD=X"": -16.406808, ""EURUSD=X"": -1.953483, ""GBPUSD=X"": -7.657488, ""NZDUSD=X"": -5.03623}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,6,0.3803653973145499,16.666666666666664,3.005258587173032,56.350943656364606,-0.840684389588953,0.03526930234016692,7.60242172049925,100.0,92.6459919326649,-7.3540080673351,-0.46620170006438666,max_positions,0,"{""max_positions"": 3, ""min_units"": 1, ""sized_down"": 1}","{""AUDUSD=X"": -3.109313, ""EURUSD=X"": -1.081647, ""GBPUSD=X"": -1.166548, ""NZDUSD=X"": -1.996501}"
5m,20,trend,0.25,40,atr,2.0,1.0,-140.33310428669148,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,71,1.4376713773465515,47.88732394366197,36.67733037010655,59.31420374995502,-0.36277910226713217,0.23157252367494957,31.292294328552316,100.0,68.70770567144768,-31.292294328552245,-0.6336343082769491,max_drawdown 31.29%,0,"{""daily_loss"": 256, ""gross_leverage"": 21, ""max_drawdown"": 28477, ""max_positions"": 36, ""sized_down"": 39}","{""AUDUSD=X"": -16.609173, ""EURUSD=X"": -4.581341, ""GBPUSD=X"": -1.499117, ""NZDUSD=X"": -8.602663}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,41,2.5991635483160906,70.73170731707317,55.52024292386027,82.39098236694112,-0.18522509724686873,0.39939932545867757,11.911021775178043,100.0,88.08897822482196,-11.911021775178055,-0.755090088322976,max_positions,0,"{""gross_leverage"": 9, ""max_positions"": 5, ""min_units"": 1, ""sized_down"": 24}","{""AUDUSD=X"": -3.680818, ""EURUSD=X"": 0.762901, ""GBPUSD=X"": -8.178756, ""NZDUSD=X"": -0.814348}"
5m,20,trend,0.25,40,atr,2.0,1.5,-143.56048748075028,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,70,1.4174224847078676,38.57142857142858,28.047517785454172,50.28447935436945,-0.394233012241651,0.2730578805354326,30.404923749839696,100.0,69.85292416862013,-30.147075831379794,-0.6104449018798693,max_drawdown 30.40%,0,"{""daily_loss"": 304, ""gross_leverage"": 30, ""max_drawdown"": 32637, ""max_positions"": 63, ""sized_down"": 61}","{""AUDUSD=X"": -19.25729, ""EURUSD=X"": -2.164008, ""GBPUSD=X"": -1.667183, ""NZDUSD=X"": -7.058594}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,83,5.26172132951794,50.602409638554214,40.06020980792863,61.09131204335001,-0.37141044370551135,0.3220983004517446,30.574641842159707,100.0,69.4253581578403,-30.57464184215966,-1.93825596534052,max_drawdown 30.57%,0,"{""daily_loss"": 608, ""gross_leverage"": 24, ""max_drawdown"": 2081, ""max_positions"": 30, ""min_units"": 1, ""sized_down"": 80}","{""AUDUSD=X"": -11.778322, ""EURUSD=X"": -5.174387, ""GBPUSD=X"": -9.164461, ""NZDUSD=X"": -4.457471}"
5m,20,trend,0.25,40,atr,5.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,55,1.1136890951276102,50.90909090909091,38.07603840748445,63.62343951289841,-0.171182658112313,0.16684797750403363,13.021672197634077,100.0,87.33738820450641,-12.66261179549358,-0.2564038667722809,max_positions,0,"{""max_positions"": 84, ""min_units"": 57}","{""AUDUSD=X"": -7.813525, ""NZDUSD=X"": -4.849087}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.4632165299731741,0.02975235531323625,2.257572594646305,100.0,97.80812326533459,-2.1918767346654144,-0.13895234417425475,none,0,"{""min_units"": 4}","{""AUDUSD=X"": -1.083598, ""NZDUSD=X"": -1.108279}"
5m,20,trend,0.25,40,atr,5.0,1.0,-120.54543546133283,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,131,2.652604935667581,51.908396946564885,43.42055182212027,60.28750266551558,-0.17327547914650313,0.21212710198569662,28.6749043474321,100.0,71.82169593606706,-28.178304063932885,-0.570579453730765,max_positions,0,"{""max_positions"": 131, ""min_units"": 133}","{""AUDUSD=X"": -14.393099, ""EURUSD=X"": -0.937941, ""GBPUSD=X"": 0.286099, ""NZDUSD=X"": -13.133363}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,31,1.9652212194585077,74.19354838709677,56.75352757228489,86.29845626313025,-0.05611237082481822,0.44681782174929485,3.3637320036549028,100.0,96.6362679963451,-3.3637320036548948,-0.2132412100049768,max_positions,0,"{""max_positions"": 12, ""min_units"": 20}","{""AUDUSD=X"": -1.153922, ""EURUSD=X"": -0.056718, ""GBPUSD=X"": -0.956835, ""NZDUSD=X"": -1.196257}"
5m,20,trend,0.25,40,atr,5.0,1.5,-124.77028485489053,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,116,2.3488715460873233,42.241379310344826,33.64297752944397,51.33719630001092,-0.20954246489882772,0.24649808420974956,30.05171393394744,100.0,70.43476884671553,-29.565231153284433,-0.5986631914607268,max_drawdown 30.05%,0,"{""daily_loss"": 176, ""gross_leverage"": 3, ""max_drawdown"": 26753, ""max_positions"": 190, ""min_units"": 62, ""sized_down"": 9}","{""AUDUSD=X"": -10.860015, ""EURUSD=X"": -4.453043, ""GBPUSD=X"": -8.434098, ""NZDUSD=X"": -5.818074}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,95,6.02245212414704,51.578947368421055,41.66504517148453,61.37011411367477,-0.18422370411075992,0.27575061155214625,23.618950196333245,100.0,76.38104980366676,-23.61895019633323,-1.4973052292634759,max_positions,0,"{""max_positions"": 107, ""min_units"": 22}","{""AUDUSD=X"": -7.243262, ""EURUSD=X"": -4.836122, ""GBPUSD=X"": -7.851571, ""NZDUSD=X"": -3.687994}"
5m,20,trend,0.25,40,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 129}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 9}",{}
